__spiritual_bouquet_1	_type_of	__sympathy_card_1
__spiritual_bouquet_1	_synset_domain_topic	__church_of_rome_1
__absorption_5	_type_of	__attention_4
__absorption_5	_has_instance	__centering_1
__avenge_1	_type_of	__penalise_1
__avenge_1	_has_instance	__get_back_3
__chamaecyparis_lawsoniana_1	_member_holonym	__chamaecyparis_1
__cutter_3	_type_of	__boat_1
__solar_array_1	_part_of	__artificial_satellite_1
__solar_array_1	_has_part	__photovoltaic_cell_1
__sway_2	_type_of	__move_back_and_forth_1
__sway_2	_has_instance	__oscillate_2
__issuance_1	_type_of	__provision_3
__hygrophorus_inocybiformis_1	_type_of	__waxycap_1
__hygrophorus_inocybiformis_1	_member_holonym	__genus_hygrophorus_1
__literary_critic_1	_type_of	__critic_1
__literary_critic_1	_has_instance	__ciardi_1
__literary_critic_1	_has_instance	__h__l__mencken_1
__literary_critic_1	_has_instance	__i__a__richards_1
__literary_critic_1	_has_instance	__sir_stephen_harold_spender_1
__literary_critic_1	_has_instance	__carl_clinton_van_doren_1
__genus_xylomelum_1	_member_holonym	__family_proteaceae_1
__genus_xylomelum_1	_member_meronym	__native_pear_1
__house_of_god_1	_type_of	__building_1
__house_of_god_1	_has_instance	__chapel_1
__house_of_god_1	_has_instance	__masjid_1
__house_of_god_1	_has_instance	__mosque_1
__house_of_god_1	_has_instance	__shrine_2
__house_of_god_1	_has_instance	__synagogue_1
__american_arborvitae_1	_type_of	__arborvitae_1
__american_arborvitae_1	_member_holonym	__genus_thuja_1
__house_of_representatives_1	_type_of	__house_4
__house_of_representatives_1	_member_holonym	__congress_1
__freelance_1	_similar_to	__paid_1
__attalea_funifera_1	_type_of	__feather_palm_1
__attalea_funifera_1	_member_holonym	__attalea_1
__attalea_funifera_1	_has_part	__coquilla_nut_1
__roof_3	_part_of	__auto_1
__roof_3	_part_of	__autobus_1
__roof_3	_part_of	__motortruck_1
__roof_3	_has_instance	__hood_4
__sombrero_1	_subordinate_instance_of	__island_1
__sombrero_1	_part_of	__federation_of_saint_kitts_and_nevis_1
__irrigation_2	_has_instance	__clyster_1
__house_3	_type_of	__abode_1
__house_3	_has_instance	__cabin_2
__house_3	_has_instance	__chapterhouse_1
__house_3	_has_instance	__duplex_1
__house_3	_has_instance	__lodging_house_1
__house_3	_has_part	__attic_1
__house_3	_has_instance	__maisonette_2
__house_3	_has_instance	__hall_10
__house_3	_has_part	__porch_1
__house_3	_has_instance	__residence_2
__house_3	_has_instance	__row_house_1
__house_3	_has_instance	__safe_house_1
__house_3	_has_instance	__stash_house_1
__house_3	_has_instance	__villa_2
__innovate_1	_type_of	__initiate_2
__innovate_1	_has_instance	__debut_1
__corticospinal_tract_1	_part_of	__central_nervous_system_1
__corticospinal_tract_1	_has_part	__basal_ganglion_1
__ski_run_1	_type_of	__trail_6
__ski_run_1	_has_instance	__piste_1
__back_pack_1	_type_of	__bag_1
__batoko_palm_1	_type_of	__bush_1
__batoko_palm_1	_member_holonym	__flacourtia_1
__family_graminaceae_1	_type_of	__liliopsid_family_1
__family_graminaceae_1	_member_meronym	__aegilops_1
__family_graminaceae_1	_member_meronym	__agropyron_1
__family_graminaceae_1	_member_meronym	__agrostis_1
__family_graminaceae_1	_member_meronym	__andropogon_1
__family_graminaceae_1	_member_meronym	__bouteloua_1
__family_graminaceae_1	_member_meronym	__buchloe_1
__family_graminaceae_1	_member_meronym	__cenchrus_1
__family_graminaceae_1	_member_meronym	__chloris_1
__family_graminaceae_1	_member_meronym	__dactylis_1
__family_graminaceae_1	_member_meronym	__dactyloctenium_1
__family_graminaceae_1	_member_meronym	__eleusine_1
__family_graminaceae_1	_member_meronym	__eragrostis_1
__family_graminaceae_1	_member_meronym	__genus_holcus_1
__family_graminaceae_1	_member_meronym	__genus_leymus_1
__family_graminaceae_1	_member_meronym	__genus_lolium_1
__family_graminaceae_1	_member_meronym	__genus_muhlenbergia_1
__family_graminaceae_1	_member_meronym	__genus_oryza_1
__family_graminaceae_1	_member_meronym	__genus_paspalum_1
__family_graminaceae_1	_member_meronym	__genus_phalaris_1
__family_graminaceae_1	_member_meronym	__genus_phleum_1
__family_graminaceae_1	_member_meronym	__genus_phragmites_1
__family_graminaceae_1	_member_meronym	__genus_poa_1
__family_graminaceae_1	_member_meronym	__genus_saccharum_1
__family_graminaceae_1	_member_meronym	__genus_schizachyrium_1
__family_graminaceae_1	_member_meronym	__genus_secale_1
__family_graminaceae_1	_member_meronym	__genus_setaria_1
__family_graminaceae_1	_member_meronym	__genus_spartina_1
__family_graminaceae_1	_member_meronym	__genus_stenotaphrum_1
__family_graminaceae_1	_member_meronym	__genus_triticum_1
__family_graminaceae_1	_member_meronym	__genus_zizania_1
__osage_2	_subordinate_instance_of	__river_1
__osage_2	_part_of	__missouri_1
__bobolink_1	_type_of	__american_oriole_1
__bobolink_1	_member_holonym	__dolichonyx_1
__genus_rosellinia_1	_type_of	__fungus_genus_1
__genus_rosellinia_1	_member_holonym	__family_xylariaceae_1
__balaenoptera_borealis_1	_type_of	__razorback_1
__balaenoptera_borealis_1	_member_holonym	__balaenoptera_1
__aplectrum_1	_type_of	__liliopsid_genus_1
__aplectrum_1	_member_meronym	__adam_and_eve_1
__arouse_2	_type_of	__create_1
__arouse_2	_has_instance	__bless_1
__cilioflagellata_1	_member_holonym	__class_flagellata_1
__cilioflagellata_1	_member_meronym	__dinoflagellate_1
__curve_1	_type_of	__turn_1
__curve_1	_has_instance	__peel_off_2
__genus_lagothrix_1	_type_of	__mammal_genus_1
__genus_lagothrix_1	_member_holonym	__cebidae_1
__genus_lagothrix_1	_member_meronym	__woolly_monkey_1
__all_saints__day_1	_type_of	__holy_day_of_obligation_1
__all_saints__day_1	_part_of	__nov_1
__phobia_1	_type_of	__anxiety_disorder_1
__phobia_1	_has_instance	__simple_phobia_1
__gauge_3	_type_of	__blend_3
__al_hasan_ibn_al_haytham_1	_subordinate_instance_of	__mathematician_1
__al_hasan_ibn_al_haytham_1	_subordinate_instance_of	__astronomer_1
__horseflesh_1	_type_of	__meat_1
__horseflesh_1	_part_of	__equus_caballus_1
__genus_salmo_1	_member_holonym	__family_salmonidae_1
__genus_salmo_1	_member_meronym	__atlantic_salmon_1
__genus_salmo_1	_member_meronym	__rainbow_trout_1
__grogginess_1	_type_of	__drunkenness_1
__blinker_2	_type_of	__visual_signal_1
__blinker_2	_part_of	__electrical_system_2
__capital_of_mozambique_1	_subordinate_instance_of	__national_capital_1
__capital_of_mozambique_1	_part_of	__mocambique_1
__akee_1	_member_holonym	__blighia_1
__akee_1	_has_part	__ackee_1
__adumbrate_1	_type_of	__depict_1
__adumbrate_1	_has_instance	__block_out_2
__beacon_2	_type_of	__tower_2
__beacon_2	_has_instance	__tower_of_pharos_1
__alteration_1	_has_instance	__acceleration_1
__alteration_1	_has_instance	__break_33
__alteration_1	_has_instance	__sublimation_2
__alteration_1	_has_instance	__surprise_5
__alteration_1	_has_instance	__birth_3
__alteration_1	_has_instance	__breakup_2
__alteration_1	_has_instance	__death_1
__alteration_1	_has_instance	__decrease_3
__alteration_1	_has_instance	__destabilization_1
__alteration_1	_has_instance	__increase_4
__alteration_1	_has_instance	__deformation_2
__alteration_1	_has_instance	__transition_5
__alteration_1	_has_instance	__shift_14
__alteration_1	_has_instance	__damage_2
__alteration_1	_has_instance	__revolution_1
__alteration_1	_has_instance	__chromosomal_mutation_1
__alteration_1	_has_instance	__loss_of_consciousness_1
__naucrates_ductor_1	_type_of	__carangid_1
__naucrates_ductor_1	_member_holonym	__genus_naucrates_1
__family_strombidae_1	_type_of	__mollusk_family_1
__family_strombidae_1	_member_holonym	__class_gasteropoda_1
__family_strombidae_1	_member_meronym	__genus_lambis_1
__family_strombidae_1	_member_meronym	__genus_strombus_1
__dulcet_1	_similar_to	__melodic_1
__arctic_skua_1	_type_of	__jaeger_1
__arctic_skua_1	_member_holonym	__genus_stercorarius_1
__genus_melampodium_1	_type_of	__asterid_dicot_genus_1
__genus_melampodium_1	_member_holonym	__aster_family_1
__genus_melampodium_1	_member_meronym	__blackfoot_daisy_1
__scire_facias_1	_type_of	__judicial_writ_1
__scire_facias_1	_synset_domain_topic	__jurisprudence_2
__batholite_1	_has_instance	__granite_1
__cineraria_1	_type_of	__flower_2
__cineraria_1	_member_holonym	__genus_pericallis_1
__bleeding_1	_has_instance	__haemorrhagic_stroke_1
__bleeding_1	_has_instance	__cerebral_hemorrhage_1
__bleeding_1	_has_instance	__blood_extravasation_1
__tincture_3	_type_of	__color_9
__tincture_3	_has_instance	__argent_1
__bassia_scoparia_1	_type_of	__bush_1
__bassia_scoparia_1	_member_holonym	__bassia_1
__turki_1	_has_instance	__turk_1
__turki_1	_has_instance	__kazak_1
__turki_1	_has_instance	__uighur_1
__consume_2	_type_of	__drop_9
__consume_2	_has_instance	__drain_2
__consume_2	_has_instance	__indulge_2
__consume_2	_has_instance	__burn_7
__consume_2	_has_instance	__spend_3
__dominate_1	_has_instance	__redound_1
__esophagus_1	_type_of	__muscle_system_1
__canis_familiaris_1	_type_of	__canid_1
__canis_familiaris_1	_member_holonym	__pack_18
__canis_familiaris_1	_has_instance	__puppy_1
__canis_familiaris_1	_has_instance	__cur_1
__canis_familiaris_1	_has_instance	__toy_7
__canis_familiaris_1	_has_part	__flag_7
__genus_rhododendron_1	_type_of	__dilleniid_dicot_genus_1
__genus_rhododendron_1	_member_holonym	__ericaceae_1
__genus_rhododendron_1	_member_meronym	__azaleastrum_1
__artichoke_1	_type_of	__vegetable_1
__artichoke_1	_has_part	__artichoke_heart_1
__demythologisation_1	_type_of	__restatement_1
__demythologisation_1	_synset_domain_topic	__faith_1
__order_rodentia_1	_member_meronym	__gnawer_1
__order_rodentia_1	_member_meronym	__myomorpha_1
__order_rodentia_1	_member_meronym	__hystricomorpha_1
__order_rodentia_1	_member_meronym	__sciuromorpha_1
__order_rodentia_1	_member_meronym	__naked_mole_rat_1
__contestee_1	_type_of	__victor_2
__contestee_1	_synset_domain_topic	__election_1
__fish_eagle_1	_member_holonym	__genus_pandion_1
__cherry_laurel_2	_type_of	__angiospermous_tree_1
__cherry_laurel_2	_member_holonym	__genus_prunus_1
__resistance_7	_synset_domain_topic	__bacteria_1
__bratislava_1	_subordinate_instance_of	__capital_3
__bratislava_1	_part_of	__slovak_republic_1
__hydroid_1	_member_holonym	__class_hydrozoa_1
__hydroid_1	_has_instance	__hydra_3
__hydroid_1	_has_instance	__siphonophore_1
__hydroid_1	_has_instance	__sertularian_1
__pandanus_2	_type_of	__tree_5
__pandanus_2	_member_holonym	__genus_pandanus_1
__pace_7	_type_of	__step_12
__pace_7	_part_of	__walk_11
__midwifery_1	_domain_region	__induction_of_labor_1
__midwifery_1	_domain_region	__presentation_7
__midwifery_1	_domain_region	__incompetent_cervix_1
__midwifery_1	_domain_region	__nullipara_1
__midwifery_1	_domain_region	__gravida_i_1
__midwifery_1	_domain_region	__para_i_1
__midwifery_1	_domain_region	__quadripara_1
__midwifery_1	_domain_region	__quintipara_1
__affiliate_1	_type_of	__interact_1
__felis_1	_member_meronym	__wildcat_3
__felis_1	_member_meronym	__catamountain_1
__felis_1	_member_meronym	__felis_pardalis_1
__felis_1	_member_meronym	__eyra_1
__felis_1	_member_meronym	__caffer_cat_1
__felis_1	_member_meronym	__felis_chaus_1
__felis_1	_member_meronym	__felis_serval_1
__felis_1	_member_meronym	__felis_bengalensis_1
__felis_1	_member_meronym	__felis_tigrina_1
__felis_1	_member_meronym	__felis_wiedi_1
__felis_1	_member_meronym	__felis_manul_1
__coregonus_1	_type_of	__fish_genus_1
__coregonus_1	_member_holonym	__coregonidae_1
__coregonus_1	_member_meronym	__coregonus_clupeaformis_1
__experience_3	_has_instance	__recapture_1
__experience_3	_has_instance	__entertain_1
__experience_3	_has_instance	__chafe_1
__experience_3	_has_instance	__fume_1
__experience_3	_has_instance	__burn_2
__panel_5	_type_of	__body_4
__panel_5	_synset_domain_topic	__jurisprudence_2
__genus_nimravus_1	_type_of	__mammal_genus_1
__genus_nimravus_1	_member_holonym	__family_felidae_1
__prehistoric_culture_1	_has_part	__iron_age_1
__prehistoric_culture_1	_has_part	__stone_age_1
__prehistoric_culture_1	_has_part	__glacial_epoch_1
__reflection_8	_type_of	__physical_property_1
__reflection_8	_has_instance	__echo_3
__genus_hippobosca_1	_type_of	__arthropod_genus_1
__modeling_2	_type_of	__carving_2
__asperse_1	_has_instance	__assassinate_1
__dendroica_petechia_1	_type_of	__new_world_warbler_1
__dendroica_petechia_1	_member_holonym	__dendroica_1
__enclose_1	_type_of	__cover_1
__enclose_1	_has_instance	__capsulate_1
__enclose_1	_has_instance	__cover_7
__american_revolution_1	_has_part	__battle_of_bunker_hill_1
__american_revolution_1	_has_part	__battle_of_cowpens_1
__american_revolution_1	_has_part	__fort_ticonderoga_1
__american_revolution_1	_has_part	__concord_10
__american_revolution_1	_has_part	__battle_of_saratoga_1
__block_anaesthesia_1	_type_of	__anaesthesia_1
__campaigning_1	_type_of	__campaign_3
__campaigning_1	_has_part	__whistle_stop_tour_1
__campaigning_1	_has_instance	__whispering_campaign_1
__genus_deinocheirus_1	_type_of	__reptile_genus_1
__genus_deinocheirus_1	_member_holonym	__ornithomimida_1
__genus_peripatopsis_1	_type_of	__arthropod_genus_1
__genus_peripatopsis_1	_member_holonym	__family_peripatopsidae_1
__reach_9	_type_of	__drive_7
__cape_york_peninsula_1	_subordinate_instance_of	__peninsula_1
__cape_york_peninsula_1	_part_of	__queensland_1
__cape_york_peninsula_1	_part_of	__australia_1
__cape_york_peninsula_1	_has_part	__cape_york_1
__plethodon_vehiculum_1	_type_of	__salamander_1
__plethodon_vehiculum_1	_member_holonym	__genus_plethodon_1
__blistering_agent_1	_type_of	__poison_gas_1
__blistering_agent_1	_type_of	__vesicant_1
__flesh_3	_type_of	__plant_tissue_1
__jest_4	_type_of	__diversion_1
__absence_without_leave_1	_type_of	__abandonment_2
__absence_without_leave_1	_synset_domain_topic	__armed_forces_1
__explanation_2	_type_of	__cerebration_1
__explanation_2	_has_instance	__interpretation_4
__explanation_2	_has_instance	__principle_6
__explanation_2	_has_part	__base_5
__explanation_2	_has_instance	__rationalisation_2
__explanation_2	_has_instance	__theory_1
__smart_card_1	_type_of	__charge_account_credit_1
__smart_card_1	_type_of	__positive_identification_1
__unrefined_2	_similar_to	__artless_2
__unrefined_2	_similar_to	__robust_1
__suburb_1	_type_of	__community_4
__suburb_1	_part_of	__fringe_4
__suburb_1	_has_instance	__stockbroker_belt_1
__suburb_1	_has_instance	__clichy_1
__suburb_1	_has_instance	__orly_1
__suburb_1	_has_instance	__sun_city_1
__baggage_1	_has_part	__strap_5
__badminton_racket_1	_type_of	__racket_7
__badminton_racket_1	_synset_domain_topic	__badminton_1
__bull_pine_1	_type_of	__yellow_pine_1
__old_world_porcupine_1	_type_of	__hedgehog_1
__old_world_porcupine_1	_member_holonym	__family_hystricidae_1
__old_world_porcupine_1	_has_instance	__brush_tail_porcupine_1
__old_world_porcupine_1	_has_instance	__long_tailed_porcupine_1
__yunnan_1	_subordinate_instance_of	__province_1
__yunnan_1	_part_of	__china_1
__selfishness_1	_type_of	__stinginess_1
__selfishness_1	_has_instance	__greediness_1
__selfishness_1	_has_instance	__expedience_1
__atlantic_1	_domain_topic	__battle_of_trafalgar_1
__atlantic_1	_has_part	__bermuda_1
__atlantic_1	_has_instance	__bermuda_triangle_1
__atlantic_1	_has_part	__falkland_islands_1
__atlantic_1	_has_part	__greenland_1
__atlantic_1	_has_part	__newfoundland_2
__atlantic_1	_has_part	__faeroe_islands_1
__atlantic_1	_has_part	__orkney_islands_1
__atlantic_1	_has_part	__shetland_1
__atlantic_1	_has_part	__tenerife_1
__atlantic_1	_has_part	__antarctic_ocean_1
__atlantic_1	_has_part	__bay_of_biscay_1
__atlantic_1	_has_part	__bay_of_fundy_1
__atlantic_1	_has_part	__buzzards_bay_1
__atlantic_1	_has_part	__chesapeake_bay_1
__atlantic_1	_has_part	__english_channel_1
__atlantic_1	_has_part	__galway_bay_1
__atlantic_1	_has_part	__gulf_of_guinea_1
__atlantic_1	_has_part	__golfo_de_mexico_1
__atlantic_1	_has_part	__gulf_of_saint_lawrence_1
__atlantic_1	_has_part	__labrador_sea_1
__atlantic_1	_has_part	__mid_atlantic_ridge_1
__atlantic_1	_has_part	__new_york_bay_1
__atlantic_1	_has_part	__north_atlantic_1
__atlantic_1	_has_part	__norwegian_sea_1
__atlantic_1	_has_part	__penobscot_bay_1
__atlantic_1	_has_part	__sargasso_sea_1
__atlantic_1	_has_part	__south_atlantic_1
__atlantic_1	_has_part	__windward_passage_1
__neencephalon_1	_type_of	__neural_structure_1
__neencephalon_1	_part_of	__brain_1
__distort_2	_type_of	__change_form_1
__distort_2	_has_instance	__contort_1
__distort_2	_has_instance	__entangle_1
__distort_2	_has_instance	__enlace_1
__distort_2	_has_instance	__interweave_1
__bahrain_1	_subordinate_instance_of	__island_1
__bahrain_1	_part_of	__arabian_gulf_1
__dutch_florin_1	_type_of	__dutch_monetary_unit_1
__dutch_florin_1	_has_part	__cent_1
__calamus_3	_type_of	__rib_7
__calamus_3	_part_of	__feather_4
__rat_terrier_1	_type_of	__terrier_1
__paseo_1	_type_of	__path_2
__paseo_1	_has_instance	__flagging_1
__paseo_1	_has_instance	__pavement_3
__midgard_1	_type_of	__fictitious_place_1
__midgard_1	_synset_domain_topic	__norse_mythology_1
__giant_clam_1	_type_of	__clam_1
__giant_clam_1	_member_holonym	__genus_tridacna_1
__m_1	_type_of	__metric_linear_unit_1
__m_1	_has_part	__decimeter_1
__beak_3	_type_of	__nose_6
__fragrant_orchid_1	_type_of	__orchid_1
__fragrant_orchid_1	_member_holonym	__genus_gymnadenia_1
__dark_red_1	_type_of	__red_1
__dark_red_1	_has_instance	__claret_1
__euphractus_1	_type_of	__mammal_genus_1
__euphractus_1	_member_meronym	__euphractus_sexcinctus_1
__check_1	_has_instance	__follow_12
__chaulmoogra_1	_type_of	__tree_5
__chaulmoogra_1	_member_holonym	__genus_hydnocarpus_1
__beat_15	_type_of	__musical_time_1
__beat_15	_has_instance	__backbeat_1
__verruca_1	_type_of	__blemish_2
__verruca_1	_type_of	__keratosis_1
__verruca_1	_has_instance	__condyloma_acuminatum_1
__incumbency_1	_type_of	__term_3
__nagasaki_1	_subordinate_instance_of	__city_1
__nagasaki_1	_subordinate_instance_of	__port_5
__nagasaki_1	_part_of	__japan_2
__sevilla_1	_subordinate_instance_of	__port_5
__order_14	_has_instance	__spit_and_polish_1
__order_14	_has_instance	__tidiness_1
__al_muhajiroun_1	_subordinate_instance_of	__foreign_terrorist_organization_1
__arras_1	_type_of	__hanging_1
__aethusa_1	_member_meronym	__aethusa_cynapium_1
__genus_rhipsalis_1	_member_holonym	__cactaceae_1
__genus_rhipsalis_1	_member_meronym	__mistletoe_cactus_1
__corkscrew_flower_1	_type_of	__legume_1
__corkscrew_flower_1	_member_holonym	__genus_vigna_1
__cut_20	_type_of	__decrease_2
__genus_planera_1	_type_of	__dicot_genus_1
__genus_planera_1	_member_holonym	__elm_family_1
__limicolae_1	_type_of	__animal_order_1
__limicolae_1	_member_holonym	__charadriiformes_1
__nightclothes_1	_type_of	__article_of_clothing_1
__nightclothes_1	_has_instance	__gown_2
__radiogram_2	_type_of	__exposure_7
__episcopal_church_2	_type_of	__anglican_church_1
__episcopal_church_2	_member_meronym	__episcopalian_1
__episcopal_church_2	_domain_region	__vicar_2
__dalbergia_sissoo_1	_type_of	__tree_5
__dalbergia_sissoo_1	_member_holonym	__dalbergia_1
__regression_2	_type_of	__defence_1
__regression_2	_synset_domain_topic	__psychiatry_1
__parthian_1	_type_of	__asian_1
__parthian_1	_member_holonym	__parthia_1
__table_3	_has_instance	__booth_1
__table_3	_has_instance	__conference_table_1
__table_3	_has_instance	__counter_3
__table_3	_has_instance	__desk_1
__table_3	_has_part	__leg_3
__table_3	_has_instance	__billiard_table_1
__table_3	_has_instance	__king_arthur_s_round_table_1
__table_3	_has_part	__tabletop_1
__table_3	_has_part	__tableware_1
__table_3	_has_instance	__work_table_1
__table_2	_has_instance	__contents_1
__table_2	_member_meronym	__row_5
__table_2	_member_meronym	__column_3
__act_involuntarily_1	_type_of	__act_1
__act_involuntarily_1	_has_instance	__salivate_1
__military_mission_1	_type_of	__military_operation_1
__military_mission_1	_synset_domain_topic	__armed_forces_1
__phase_3	_type_of	__period_1
__phase_3	_has_instance	__diplotene_1
__phase_3	_has_instance	__phase_of_cell_division_1
__phase_3	_has_instance	__zygotene_1
__phase_3	_has_instance	__anal_phase_1
__phase_3	_has_instance	__genital_phase_1
__phase_3	_has_instance	__oral_phase_1
__phase_3	_has_instance	__fertile_period_1
__phase_3	_has_instance	__menstrual_phase_1
__phase_3	_has_instance	__luteal_phase_1
__phase_3	_has_instance	__safe_period_1
__brama_raii_1	_type_of	__bream_1
__brama_raii_1	_member_holonym	__brama_1
__diaper_1	_type_of	__garment_2
__fork_1	_type_of	__lift_2
__crack_shot_1	_type_of	__shooter_2
__crack_shot_1	_has_instance	__deadeye_1
__crack_shot_1	_has_instance	__franc_tireur_1
__embiodea_1	_member_holonym	__class_hexapoda_1
__embiodea_1	_member_meronym	__web_spinner_1
__ceylon_gooseberry_1	_has_part	__ketembilla_2
__proffer_2	_has_instance	__ghost_3
__indic_1	_type_of	__indo_iranian_1
__indic_1	_has_instance	__sanskrit_1
__haste_2	_has_instance	__bolt_5
__annona_cherimola_1	_type_of	__custard_apple_1
__annona_cherimola_1	_has_part	__cherimolla_1
__genus_gymnorhina_1	_type_of	__bird_genus_1
__genus_gymnorhina_1	_member_meronym	__gymnorhina_tibicen_1
__pliability_2	_type_of	__adaptability_1
__genus_oreortyx_1	_type_of	__bird_genus_1
__genus_oreortyx_1	_member_meronym	__mountain_partridge_1
__fetor_1	_type_of	__odor_2
__fetor_1	_has_instance	__niff_1
__extort_2	_type_of	__fleece_1
__cephalopterus_1	_member_holonym	__cotingidae_1
__cephalopterus_1	_member_meronym	__cephalopterus_ornatus_1
__arethusa_bulbosa_1	_type_of	__arethusa_1
__arethusa_bulbosa_1	_member_holonym	__genus_arethusa_1
__cape_fear_1	_subordinate_instance_of	__cape_1
__cape_fear_1	_part_of	__nc_1
__formulation_1	_type_of	__chemical_compound_1
__formulation_1	_has_instance	__cleaner_1
__formulation_1	_has_instance	__polish_6
__conjugate_6	_similar_to	__bound_9
__conjugate_6	_synset_domain_topic	__chemical_science_1
__clean_out_1	_type_of	__can_2
__cape_periwinkle_1	_type_of	__herb_1
__cape_periwinkle_1	_member_holonym	__catharanthus_1
__endogenetic_1	_synset_domain_topic	__geology_1
__exhibition_2	_type_of	__accumulation_2
__exhibition_2	_has_instance	__peepshow_1
__loosen_up_5	_type_of	__affect_1
__line_10	_part_of	__stanza_1
__line_10	_part_of	__letter_3
__line_10	_has_instance	__line_of_poetry_1
__line_10	_has_instance	__by_line_1
__line_10	_has_instance	__dateline_3
__line_10	_has_instance	__verse_5
__line_10	_has_instance	__gag_line_1
__line_10	_has_instance	__actor_s_line_1
__eliminate_2	_has_instance	__close_out_1
__cloudiness_1	_has_instance	__haziness_1
__essay_3	_type_of	__piece_of_writing_1
__essay_3	_has_instance	__composition_2
__inventory_item_1	_type_of	__item_1
__inventory_item_1	_part_of	__inventory_2
__la_spezia_1	_subordinate_instance_of	__city_1
__la_spezia_1	_subordinate_instance_of	__port_5
__la_spezia_1	_part_of	__liguria_1
__american_ivy_1	_type_of	__vine_1
__retreat_7	_type_of	__sign_11
__izmir_1	_subordinate_instance_of	__city_1
__izmir_1	_subordinate_instance_of	__port_5
__izmir_1	_part_of	__republic_of_turkey_1
__crested_2	_similar_to	__adorned_1
__crested_2	_synset_domain_topic	__animal_1
__scissor_grip_1	_type_of	__wrestling_hold_1
__brain_1	_type_of	__neural_structure_1
__brain_1	_part_of	__central_nervous_system_1
__brain_1	_has_part	__circle_of_willis_1
__brain_1	_has_part	__arteria_communicans_1
__brain_1	_has_part	__brain_cell_1
__brain_1	_has_part	__neencephalon_1
__brain_1	_has_part	__mesencephalon_1
__brain_1	_has_part	__hindbrain_1
__brain_1	_has_part	__brain_stem_1
__brain_1	_has_part	__ventricle_1
__battercake_1	_type_of	__cake_2
__battercake_1	_has_instance	__blintz_1
__module_4	_type_of	__component_3
__module_4	_part_of	__system_2
__module_4	_has_instance	__cartridge_1
__saint_john_2	_subordinate_instance_of	__river_1
__saint_john_2	_part_of	__new_brunswick_2
__cytologic_smear_1	_has_instance	__cervical_smear_1
__radio_frequency_spectrum_1	_type_of	__spectrum_1
__brunhild_1	_subordinate_instance_of	__valkyrie_1
__brunhild_1	_synset_domain_topic	__mythology_1
__epipactis_1	_type_of	__liliopsid_genus_1
__epipactis_1	_member_holonym	__family_orchidaceae_1
__epipactis_1	_member_meronym	__helleborine_2
__epipactis_1	_member_meronym	__epipactis_helleborine_1
__epipactis_1	_member_meronym	__chatterbox_1
__gleditsia_triacanthos_1	_type_of	__locust_2
__gleditsia_triacanthos_1	_member_holonym	__genus_gleditsia_1
__i__a__richards_1	_subordinate_instance_of	__literary_critic_1
__i__a__richards_1	_subordinate_instance_of	__semanticist_1
__cycloloma_1	_type_of	__caryophylloid_dicot_genus_1
__cycloloma_1	_member_holonym	__chenopodiaceae_1
__cycloloma_1	_member_meronym	__cycloloma_atriplicifolium_1
__moro_islamic_liberation_front_1	_subordinate_instance_of	__foreign_terrorist_organization_1
__moro_islamic_liberation_front_1	_synset_domain_topic	__act_of_terrorism_1
__acacia_farnesiana_1	_type_of	__acacia_1
__contraction_1	_type_of	__shortening_2
__contraction_1	_has_instance	__uterine_contraction_1
__cocteau_1	_subordinate_instance_of	__author_1
__cocteau_1	_subordinate_instance_of	__film_maker_1
__abruzzi_1	_part_of	__italia_1
__abruzzi_1	_has_part	__aquila_2
__functional_calculus_1	_type_of	__formal_logic_1
